Year_Month,Index_1,RANK,NAME,PrevBasho,PrevRank,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,JW,JL,Index_2
182410,9,M2e,Oyama,3-5-2,M3e,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
182410,10,M2w,Kakehashi,8-1-1,M6w,,,,,,,,X,,X,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
182410,11,M3e,Yotsuguruma,4-4-2,M6e,X,,,,,,,,,,X,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
182410,12,M3w,Minoshima,3-6-1,M2w,,,,,,,,,,,,X,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
182410,13,M4e,Aratama,3-4-3,M7e,X,,,,,,,,,,X,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
182410,14,M4w,Todagawa,3-1-6,M5w,,,,,,,,,,,,X,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
182410,15,M5e,Mitsugaseki,4-4,J1e,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
182410,16,M5w,Inazuma,6-0-1a,J1w,,,,,,,,X,,X,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
182410,17,M6e,Tamagawa,1-2-7,M4e,X,,,,,,,,,,X,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
182410,18,M6w,Koshinoumi,2-3-4-1d,M4w,,,,,,,,,,,,X,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18
182410,19,M7e,Toriizaki,5-3-1a,J4e,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
182410,20,M7w,Kuroyanagi,4-3,J2w,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
182510,1,O1e,Genjiyama,0-0-10,S1e,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
182510,2,O1w,Yotsugamine,5-2-3,O1w,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
182510,3,S1e,Koyanagi,8-2,K1e,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
182510,4,S1w,Tetsuoiyama,0-0-10,S1w,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
182510,5,K1e,Arauma,3-2-5,M1e,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
182510,6,K1w,Inazuma,5-2-3,K1w,,,,,,X,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
182510,7,M1e,Azumazeki,6-2-2,M3e,,,,,,,X,,,,X,,,,,,,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
182510,8,M1w,Takasago,4-1-3-1a-1o,M1w,,,,,,X,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
182510,9,M2e,Oyama,6-2-2,M2e,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
182510,10,M2w,Kakehashi,2-2-6,M2w,,,,,,X,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
182510,11,M3e,Aratama,4-2-2-2a,M4e,,,,,,,X,,,,X,,,,,,,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
182510,12,M3w,Hiodoshi,2-3-3-2a,M8w,,,,,,,,,,,,X,,X,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
182510,13,M4e,Mitsugaseki,3-3-3-1a,M6e,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
182510,14,M4w,Todagawa,4-5-1,M4w,,,,,,,,,,,,X,,X,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
182510,15,M5e,Koshigahama,4-3-1a-2o,M7e,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
182510,16,M5w,Minoshima,3-2-4-1a,M3w,,,,,,,,,,,,X,,X,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
182510,17,M6e,Atsumidake,3-2-4-1a,M8e,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
182510,18,M6w,Kuroyanagi,3-3-1-2a-1o,M7w,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18
182510,19,M7e,Tamagawa,2-3-4-1o,M5e,,,,,,,X,,,,X,,,,,,,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
182510,20,M7w,Koshinoumi,1-6-1-1d-1a,M6w,,,,,,,,,,,,X,,X,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
182510,21,M8e,Sotogahama,5-2-1a,J1e,,,,,,,X,,,,X,,,,,,,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
182510,22,M8w,Aragane,4-4,J2w,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
182610,1,O1e,Koyanagi,5-1-3-1a,S1e,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
182610,2,O1w,Yotsugamine,5-1-4,O1w,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
182610,3,S1e,Genjiyama,4-3-3,O1e,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
182610,4,S1w,Inazuma,6-1-2-1d,S1w,,,,X,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
182610,5,K1e,Arauma,4-4-2,K1e,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
182610,6,K1w,Takasago,7-2-1,M1w,,,,X,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
182610,7,M1e,Azumazeki,1-5-3-1d,M1e,,,,,,,X,,X,,,,,,,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
182610,8,M1w,Kakehashi,6-2-2,M2w,,,,X,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
182610,9,M2e,Aratama,3-4-1-2a,M3e,,,,,,,X,,X,,,,,,,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
182610,10,M2w,Hiodoshi,4-1-2-3a,M3w,,,,,,,,,,X,,,,X,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
182610,11,M3e,Mitsugaseki,3-2-5,M4e,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
182610,12,M3w,Kuroyanagi,7-1-2,M6w,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
182610,13,M4e,Koshigahama,3-1-4-2o,M5e,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
182610,14,M4w,Todagawa,2-3-5,M4w,,,,,,,,,,X,,,,X,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
182610,15,M5e,Iwatoyama,1-5-2-1d-1a,M6e,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
182610,16,M5w,Minoshima,0-3-6-1a,M5w,,,,,,,,,,X,,,,X,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
182610,17,M6e,Kasugayama,4-2-4,M7e,,,,,,,X,,X,,,,,,,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
182610,18,M6w,Koshinoumi,1-1-8,M7w,,,,,,,,,,X,,,,X,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18
182610,19,M7e,Sotogahama,2-2-5-1d,M8e,,,,,,,X,,X,,,,,,,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
182610,20,M7w,Aragane,2-3-1d-1o,J1w,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
182902,1,O1e,Onomatsu,7-1-2,O1e,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
182902,2,O1w,Inazuma,4-1-5,O1w,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
182902,3,S1e,Iwatoyama,5-1-4,S1e,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
182902,4,S1w,Hiodoshi,8-0-2,S1w,,,,X,,,,,,X,,X,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
182902,5,K1e,Arauma,7-2-1,K1e,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
182902,6,K1w,Akitsukaze,2-4-1-2d-1o,K2wOB,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
182902,7,M1e,Koshigahama,3-3-2-1a-1o,M1e,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
182902,8,M1w,Kuroyanagi,5-3-1-1a,M1w,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
182902,9,M2e,Azumazeki,4-2-3-1d,M2e,,,,,,,,,X,,X,,X,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
182902,10,M2w,Seimizan,1-4-5,M3w,,,,X,,,,,,X,,X,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
182902,11,M3e,Sotogahama,4-4-1-1a,M3e,,,,,,,,,X,,X,,X,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
182902,12,M3w,Washigahama,0-0,M7wOB,,,,X,,,,,,X,,X,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
182902,13,M4e,Itadaki,4-1-5,M6e,,,,,,,,,X,,X,,X,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
182902,14,M4w,Musashigawa,4-4-2,M4w,,,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
182902,15,M5e,Aratama,2-3-5,M4e,,,,,,,,,X,,X,,X,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
182902,16,M5w,Yuranoumi,4-4-1-1d,M7w,,,X,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
182902,17,M6e,Kasugayama,3-3-3-1d,M7e,,,,,,,,,X,,X,,X,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
182902,18,M6w,Koshinoumi,2-3-4-1a,M5w,,,,X,,,,,,X,,X,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18
182902,19,M7e,Toriizaki,5-2,J1e,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
182902,20,M7w,Matsuchiyama,0-5-5,M6w,,,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
182910,1,O1e,Onomatsu,5-0-1-1d,O1e,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
182910,2,O1w,Inazuma,6-0-1,O1w,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
182910,3,S1e,Iwatoyama,3-2-1-1a,S1e,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
182910,4,S1w,Hiodoshi,5-1-1,S1w,,,,X,,,,,,X,,X,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
182910,5,K1e,Arauma,0-0-7,K1e,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
182910,6,K1w,Akitsukaze,3-2-2,K1w,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
182910,7,M1e,Koshigahama,5-2,M1e,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
182910,8,M1w,Kuroyanagi,2-2-3,M1w,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
182910,9,M2e,Azumazeki,1-4-2,M2e,,,,,,,,,X,,X,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
182910,10,M2w,Washigahama,4-0-1-1d-1a,M3w,,,,X,,,,,,X,,X,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
182910,11,M3e,Sotogahama,2-4-1,M3e,,,,,,,,,X,,X,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
182910,12,M3w,Seimizan,3-2-2,M2w,,,,X,,,,,,X,,X,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
182910,13,M4e,Aratama,4-3,M5e,,,,,,,,,X,,X,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
182910,14,M4w,Itadaki,5-1-1d,M4e,,,,,,,,,X,,X,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
182910,15,M5e,Yuranoumi,2-1-2-1a-1o,M5w,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
182910,16,M5w,Musashigawa,3-2-1-1o,M4w,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
182910,17,M6e,Koyanagi,3-3,J1e,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
182910,18,M6w,Koshinoumi,3-1-3,M6w,,,,X,,,,,,X,,X,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18
182910,19,M7e,Toriizaki,0-3-4,M7e,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
182910,20,M7w,Matsuchiyama,2-4-1,M7w,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
183102,1,O1e,Onomatsu,3-1-4-2a,O1e,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
183102,2,O1w,Inazuma,6-1-2-1a,O1w,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
183102,3,S1e,Iwatoyama,6-2-2,S1e,,,X,,,,,,,X,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
183102,4,S1w,Hiodoshi,6-2-2,S1w,,,,X,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
183102,5,K1e,Arauma,2-3-2-3d,K1e,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
183102,6,K1w,Akitsukaze,1-4-4-1d,K1w,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
183102,7,M1e,Koshigahama,5-2-2-1d,M1e,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
183102,8,M1w,Oitekaze,2-0-3-3d-2a,M1w,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
183102,9,M2e,Washigahama,2-1-5-1d-1a,M2e,,,,X,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
183102,10,M2w,Uzugafuchi,6-0-2-1d-1a,M2w,,,X,,,,,,,X,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
183102,11,M3e,Kashiwado,3-2-3-2d,M3e,,,,,,,,,,,X,,,X,X,X,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
183102,12,M3w,Musashigawa,2-3-5,M4w,,,,,,,,,,,,X,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
183102,13,M4e,Koyanagi,6-0-2-1d-1a,M6e,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
183102,14,M4w,Arakuma,4-2-3-1a,M6w,,,,,,,,,,,X,,,X,X,X,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
183102,15,M5e,Azumazeki,4-3-3,M4e,,,,,,,,,,,X,,,X,X,X,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
183102,16,M5w,Itadaki,2-2-5-1d,M3w,,,,,,,,,,,X,,,X,X,X,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
183102,17,M6e,Aratama,3-5-2,M5e,,,,,,,,,,,X,,,X,X,X,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
183102,18,M6w,Yuranoumi,1-3-4-2d,M5w,,,X,,,,,,,X,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18
183102,19,M7e,Kuroiwa,2-4-3-1a,M7e,,,,,,,,,,,X,,,X,X,X,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
183102,20,M7w,Wadanoura,4-2-1d-1a,J3e,,,,,,,,,,,,X,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
183102,21,M7wHD,Takamayama,0-0-10,M7wHD,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
183302,1,O1e,Onomatsu,7-1-1-1d,O1e,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
183302,2,O1w,Inazuma,8-0-1-1d,O1w,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
183302,3,S1e,Kachozan,2-6-2,S1e,,,X,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
183302,4,S1w,Hiodoshi,4-3-3,S1w,,,,X,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
183302,5,K1e,Miyagino,2-3-2-2d-1a,K1e,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
183302,6,K1w,Akitsukaze,7-2-1d,K1w,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
183302,7,M1e,Araiso,3-3-2-1a-1o,M1e,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
183302,8,M1w,Oitekaze,5-2-2-1d,M1w,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
183302,9,M2e,Koyanagi,3-6-1,M3e,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
183302,10,M2w,Washigahama,2-3-4-1a,M2w,,,,X,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
183302,11,M3e,Kuroiwa,7-1-1-1d,M4e,,,,,,,,,,,X,X,X,X,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
183302,12,M3w,Sekinoto,0-1-9,M3w,,,,,,,,,,,X,X,X,X,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
183302,13,M4e,Kashiwado,1-6-2-1a,M2e,,,,,,,,,,,X,X,X,X,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
183302,14,M4w,Itadaki,9-1,M6w,,,,,,,,,,,X,X,X,X,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
183302,15,M5e,Azumazeki,3-5-2,M5e,,,,,,,,,,,X,X,X,X,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
183302,16,M5w,Wadanoura,7-3,M7w,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
183302,17,M6e,Aratama,3-4-2-1d,M6e,,,,,,,,,,,X,X,X,X,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
183302,18,M6w,Uzugafuchi,3-1-5-1d,M4w,,,X,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18
183302,19,M7e,Yuranoumi,3-3-4,M7eOB,,,X,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
183302,20,M7w,Musashigawa,2-2-3-1d-2a,M5w,,,,,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
183311,1,O1e,Onomatsu,5-0-1-4d,O1e,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
183311,2,O1w,Hiodoshi,6-1-1-1d-1a,S1w,,X,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
183311,3,S1e,Nunogataki,1-2-6-1o,S1e,,,X,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
183311,4,S1w,Akitsukaze,3-0-4-2d-1o,K1w,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
183311,5,K1e,Miyagino,1-3-4-1d-1o,K1e,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
183311,6,K1w,Oitekaze,6-1-1-2d,M1w,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
183311,7,M1e,Araiso,3-2-1-2a-2o,M1e,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
183311,8,M1w,Washigahama,3-3-3-1o,M2w,,X,,,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
183311,9,M2e,Koyanagi,5-2-1-2d,M2e,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
183311,10,M2w,Shikishima,3-0-5-2d,M3w,,,,,,,,,,X,X,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
183311,11,M3e,Kuroiwa,4-2-2-2d,M3e,,,,,,,,,,X,X,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
183311,12,M3w,Wadanoura,2-2-5-1a,M5w,,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
183311,13,M4e,Kashiwado,3-3-4,M4e,,,,,,,,,,X,X,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
183311,14,M4w,Uzugafuchi,2-5-3,M6w,,,X,,,,,,,,,,,X,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
